player_name,club_name,position_name,now_cost,total_points,event_points,points_per_game,selected_by_percent,goals_scored,assists,minutes,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,saves,yellow_cards,red_cards,bonus,influence,creativity,threat,ict_index,form,dreamteam_count,value_form,value_season,transfers_in,transfers_out,transfers_in_event,transfers_out_event,cost_change_start,cost_change_start_fall,cost_change_event,cost_change_event_fall,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,starts,tackles,clearances_blocks_interceptions,recoveries,defensive_contribution,defensive_contribution_per_90,news,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90
Marli Salmon,Arsenal,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,475,131,31,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,571,227,558,227,527,219,571,227,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,686,198,522,211,577,225,714,241,0.0,0.0
Andre Harriman-Annous,Arsenal,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1447,1273,15,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,702,296,695,295,680,291,702,296,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,486,298,666,277,701,296,689,291,0.0,0.0
Albert Sambi,Arsenal,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2952,13759,0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Hamburger permanently.,647,250,639,249,625,246,648,251,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,418,249,612,232,650,254,563,207,0.0,0.0
Ismeal Kabia,Arsenal,MID,4.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6731,29536,0,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Shrewsbury Town on loan for the rest of the season.,689,284,683,284,668,280,690,285,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,470,286,654,266,691,287,459,152,0.0,0.0
Fábio Fábio Vieira,Arsenal,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,933,4349,0,3,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Hamburger on loan for the rest of the season.,749,328,748,328,744,327,749,328,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,168,105,736,322,748,328,659,273,0.0,0.0
Josh Nichols,Arsenal,DEF,3.8,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15753,22005,159,158,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,470,173,453,172,418,160,469,172,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,758,244,416,153,474,169,377,139,0.0,0.0
Maldini Kacurri,Arsenal,DEF,3.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10218,21659,0,62,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Morecambe on loan for the rest of the season.,515,193,500,193,467,183,515,193,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,740,226,465,176,521,191,460,169,0.0,0.0
Brayden Clarke,Arsenal,DEF,3.8,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,43904,62538,918,537,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,474,177,457,176,423,165,473,176,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,765,251,420,157,479,174,253,94,0.0,0.0
Jakub Kiwior,Arsenal,DEF,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1119,10731,0,14,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Porto on loan for the rest of the season.,750,255,749,255,745,254,750,255,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,169,21,737,252,749,254,570,206,0.0,0.0
Tommy Setford,Arsenal,GKP,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,25037,22451,697,270,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,511,53,496,40,463,25,511,53,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,735,86,460,48,517,53,336,49,0.0,0.0
Karl Hein,Arsenal,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5545,45127,0,146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Werder Bremen on loan for the rest of the season.,541,69,528,58,496,43,541,69,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,650,54,491,64,547,69,346,51,0.0,0.0
Kadan Young,Aston Villa,MID,4.3,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,74103,90666,2045,789,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,597,219,588,218,565,212,598,220,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,587,332,556,200,602,226,231,81,0.0,0.0
Zépiqueno Redmond,Aston Villa,FWD,4.5,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,17574,82406,0,191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Huddersfield Town on loan for the rest of the season.,684,72,678,71,663,71,685,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,464,63,649,64,686,72,305,50,0.0,0.0
James Wright,Aston Villa,GKP,3.9,0,0,0.0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,51437,30508,575,433,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,497,46,482,33,449,18,497,46,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,721,79,446,41,503,46,228,31,0.0,0.0
Triston Rowe,Aston Villa,DEF,4.0,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8943,10013,0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Annecy on loan for the rest of the season.,562,219,549,219,518,211,562,219,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,675,188,513,203,568,217,501,181,0.0,0.0
Zeki Amdouni,Burnley,FWD,4.8,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1386,5547,16,18,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Unknown return date,710,75,705,74,694,74,710,75,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,360,58,683,67,709,75,650,81,0.0,0.0
Jaydon Banel,Burnley,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6057,6637,79,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,671,272,664,271,650,268,672,273,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,449,272,636,254,674,276,585,220,0.0,0.0
Oluwaseun Adewumi,Burnley,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2696,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Cercle Brugge on loan for the rest of the season.,682,279,675,278,661,275,683,280,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,461,279,647,261,684,282,720,312,0.0,0.0
Aaron A.Ramsey,Burnley,MID,4.4,0,0,0.0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,62789,910456,0,1330,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Leicester City on loan for the rest of the season.,614,228,606,228,585,222,615,229,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,513,302,577,209,619,234,149,48,0.0,0.0
Luca Koleosho,Burnley,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,68,2982,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Espanyol on loan for the rest of the season.,735,319,733,319,725,317,735,319,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,266,162,715,308,734,319,699,299,0.0,0.0
Darko Churlinov,Burnley,MID,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,160,2031,0,3,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Kocaelispor  permanently.,718,306,714,306,707,304,718,306,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,314,193,695,294,717,306,690,292,0.0,0.0
Enock Boateng,Burnley,MID,4.7,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2327,5498,77,47,-0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,705,298,699,297,686,294,705,298,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,381,237,674,281,704,298,590,223,0.0,0.0
Manuel Benson,Burnley,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1070,3070,0,6,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Swansea City on loan for the rest of the season.,746,326,745,326,741,325,746,326,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,159,99,733,320,745,326,679,287,0.0,0.0
Shurandy Sambo,Burnley,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,202,9331,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Sparta Rotterdam on loan for the rest of the season.,536,203,523,203,491,194,536,203,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,645,168,486,186,542,201,592,212,0.0,0.0
Lucas Lucas Pires,Burnley,DEF,3.8,0,2,0.0,0.2,0,0,141,0,4,0,0,0,0,0,1,0,19.0,26.3,5.0,4.9,-0.2,0,-0.1,0.0,23193,21540,382,170,-0.2,0.2,0.0,0.0,0.04,0.14,0.18,2.88,2,4,5,8,9,5.74,,404,153,327,111,380,137,397,140,,,,,,,0.03,0.0,0.09,0.12,1.84,2.55,764,250,768,254,478,173,353,131,1.28,0.0
Jordan Jordan,Burnley,DEF,3.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1183,14392,2,27,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - Unknown return date,491,182,475,181,442,171,490,181,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,709,208,439,163,496,179,531,193,0.0,0.0
Bashir Humphreys,Burnley,DEF,3.9,0,0,0.0,0.1,0,0,2,0,2,0,0,0,0,0,0,0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,2940,6697,2,62,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.62,0,0,0,0,0,0.0,Muscle injury - Expected back 03 Jan,456,163,478,183,445,173,493,183,,,,,,,0.0,0.0,0.0,0.0,27.9,90.0,714,212,442,165,499,181,543,196,0.0,0.0
Owen Dodgson,Burnley,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,2281,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Stockport County on loan for the rest of the season.,538,205,525,205,493,196,538,205,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,647,170,488,188,544,203,688,237,0.0,0.0
Hannes Delcroix,Burnley,DEF,3.8,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,22904,28834,483,304,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,465,168,448,167,412,154,463,166,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,751,237,411,148,469,164,315,114,0.0,0.0
Connor Roberts,Burnley,DEF,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1087,8535,4,15,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Achilles injury - Unknown return date,609,238,600,238,579,235,610,238,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,497,105,570,228,613,236,626,218,0.0,0.0
Václav Hladký,Burnley,GKP,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10552,14531,158,107,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,479,32,462,18,428,3,478,32,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,693,64,425,26,484,32,384,58,0.0,0.0
Etienne Green,Burnley,GKP,4.0,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4943,31140,0,153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined FC Fredericia permanently.,545,72,532,61,500,46,545,72,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,655,57,495,67,551,72,375,55,0.0,0.0
Max Weiss,Burnley,GKP,4.3,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,5008,14080,66,81,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,594,83,585,76,561,63,595,83,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,583,32,553,81,599,83,442,68,0.0,0.0
Leon Leon Routh,Aston Villa,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,0,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,576,232,563,232,532,224,576,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,691,203,527,216,582,230,768,255,0.0,0.0
Ronnie Hollingshead,Aston Villa,GKP,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,530,220,28,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,552,74,539,63,507,48,552,74,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,664,59,502,69,558,74,727,83,0.0,0.0
George George Hemmings,Aston Villa,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,332,130,25,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,686,281,680,281,665,277,687,282,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,466,282,651,263,688,284,744,327,0.0,0.0
Travis Patterson,Aston Villa,DEF,3.9,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,31588,17441,58,188,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,508,190,493,190,460,180,508,190,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,732,222,457,172,514,188,357,132,0.0,0.0
Sam Proctor,Aston Villa,GKP,3.9,0,0,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,47636,14606,3313,562,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,512,54,497,41,464,26,512,54,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,736,87,461,49,518,54,250,32,0.0,0.0
Levi Colwill,Chelsea,DEF,4.8,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,888,29902,11,32,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Anterior cruciate ligament - Unknown return date,709,249,704,249,693,248,709,249,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,356,63,682,244,708,248,451,167,0.0,0.0
Benoît B.Badiashile,Chelsea,DEF,4.4,0,0,0.0,0.0,0,0,155,0,4,0,0,0,0,2,0,0,24.8,3.7,0.0,2.9,0.0,0,0.0,0.0,2773,3762,29,58,-0.1,0.1,0.0,0.0,0.0,0.02,0.02,2.95,2,2,10,6,12,6.97,,392,147,402,145,582,237,419,151,,,,,,,0.0,0.0,0.01,0.01,1.71,2.32,507,114,574,231,616,238,655,225,1.16,0.0
Mamadou M.Sarr,Chelsea,DEF,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1922,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined RC Strasbourg on loan for the rest of the season.,680,247,673,247,659,246,681,247,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,459,95,645,240,682,246,717,242,0.0,0.0
Jayden Danns,Liverpool,FWD,4.3,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,8127,18121,25,80,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - Unknown return date,593,59,583,58,559,58,594,59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,578,79,551,50,598,59,450,66,0.0,0.0
Sverre Nypan,Man City,MID,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,73,2439,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Middlesbrough on loan for the rest of the season.,739,322,737,322,729,320,739,322,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,278,172,719,311,738,322,695,296,0.0,0.0
Claudio Echeverri,Man City,MID,5.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,194,3202,0,3,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Bayer Leverkusen on loan for the rest of the season.,753,331,752,331,748,330,753,331,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,180,112,742,326,752,331,703,302,0.0,0.0
İlkay Gündoğan,Man City,MID,6.3,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1928,19624,0,22,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Galatasaray permanently.,761,338,761,338,761,338,761,338,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,66,43,755,337,760,338,528,186,0.0,0.0
Vitor Vitor Reis,Man City,DEF,5.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,835,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Girona on loan for the rest of the season.,741,252,739,252,731,251,741,252,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,281,45,721,249,740,251,735,248,0.0,0.0
Manuel Akanji,Man City,DEF,5.4,0,0,0.0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,9281,84374,0,62,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Inter Milan on loan for the rest of the season.,747,254,746,254,742,253,747,254,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,164,20,734,251,746,253,322,117,0.0,0.0
Marcus Bettinelli,Man City,GKP,3.9,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3220,12244,44,89,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,484,37,468,24,434,9,483,37,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,700,70,432,32,489,37,455,72,0.0,0.0
Stefan Ortega Moreno,Man City,GKP,4.7,0,0,0.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2787,18149,18,91,-0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,704,86,698,82,685,73,704,86,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,369,18,671,85,703,86,392,60,0.0,0.0
Ederson Ederson M.,Man City,GKP,5.3,0,0,0.0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15200,269242,0,229,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Fenerbache permanently.,743,88,742,87,737,84,743,88,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,183,5,728,88,742,88,199,27,0.0,0.0
Wellity Lucky,Liverpool,DEF,4.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,167,30,33,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,554,213,541,213,509,204,554,213,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,666,181,504,196,560,211,741,250,0.0,0.0
Kieran Morrison,Liverpool,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,613,344,32,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,,692,287,686,287,671,283,693,288,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,473,289,657,269,694,290,721,313,0.0,0.0
Giovanni Leoni,Liverpool,DEF,4.9,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1671,2309,7,13,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Knee injury - Expected back 01 Sep,729,250,725,250,718,249,729,250,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,337,58,708,247,728,249,687,236,0.0,0.0
Darwin Darwin,Liverpool,FWD,6.5,0,0,0.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,15775,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Al-Hilal permanently.,764,82,764,82,764,82,764,82,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,52,18,759,79,763,82,525,74,0.0,0.0
Patrick Bamford,Leeds,FWD,4.9,0,0,0.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,16144,200251,0,209,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has departed the club as a free agent.,711,76,707,75,697,75,711,76,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,285,54,687,68,710,76,288,46,0.0,0.0
Tyler Morton,Liverpool,MID,4.5,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,346,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Lyon permanently.,648,251,640,250,626,247,649,252,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,419,250,613,233,651,255,749,331,0.0,0.0
James McConnell,Liverpool,MID,4.4,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1737,3972,0,7,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,has joined Ajax on loan for the rest of the season.,617,231,609,231,589,225,618,232,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,520,306,581,212,622,237,653,269,0.0,0.0
Stefan Bajcetic,Liverpool,MID,4.3,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,6302,9192,14,41,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Hamstring injury - Unknown return date,596,218,587,217,563,211,597,219,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,585,331,555,199,601,225,610,238,0.0,0.0
Luis Luis Díaz,Liverpool,MID,8.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,7235,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,Has joined Bayern Munch permanently.,768,342,768,342,768,342,768,342,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,14,9,766,342,767,342,586,221,0.0,0.0
